id	biotype	type
WBGene00170399	piRNA	genic
WBGene00171202	piRNA	genic
WBGene00168559	piRNA	genic
WBGene00045959	piRNA	genic
WBGene00048106	piRNA	genic
WBGene00173913	piRNA	genic
WBGene00167252	piRNA	genic
WBGene00174609	piRNA	genic
WBGene00166681	piRNA	genic
WBGene00167327	piRNA	genic
WBGene00049327	piRNA	genic
WBGene00045803	piRNA	genic
WBGene00171154	piRNA	genic
WBGene00171374	piRNA	genic
WBGene00050052	piRNA	genic
WBGene00173148	piRNA	genic
WBGene00048585	piRNA	genic
WBGene00047977	piRNA	genic
WBGene00166802	piRNA	genic
WBGene00169420	piRNA	genic
WBGene00165260	piRNA	genic
WBGene00172280	piRNA	genic
WBGene00046999	piRNA	genic
WBGene00168605	piRNA	genic
WBGene00050814	piRNA	genic
WBGene00174426	piRNA	genic
WBGene00173210	piRNA	genic
WBGene00048171	piRNA	genic
WBGene00165280	piRNA	genic
WBGene00046871	piRNA	genic
WBGene00172831	piRNA	genic
WBGene00045888	piRNA	genic
WBGene00167274	piRNA	genic
WBGene00045973	piRNA	genic
WBGene00049007	piRNA	genic
WBGene00046510	piRNA	genic
WBGene00165562	piRNA	genic
WBGene00165496	piRNA	genic
WBGene00048393	piRNA	genic
WBGene00166710	piRNA	genic
WBGene00174507	piRNA	genic
WBGene00171226	piRNA	genic
WBGene00045533	piRNA	genic
WBGene00167789	piRNA	genic
WBGene00050363	piRNA	genic
WBGene00045654	piRNA	genic
WBGene00173838	piRNA	genic
WBGene00046467	piRNA	genic
WBGene00046172	piRNA	genic
WBGene00046545	piRNA	genic
WBGene00045845	piRNA	genic
WBGene00046724	piRNA	genic
WBGene00167776	piRNA	genic
WBGene00167032	piRNA	genic
WBGene00166203	piRNA	genic
WBGene00167719	piRNA	genic
WBGene00174442	piRNA	genic
WBGene00048090	piRNA	genic
WBGene00171774	piRNA	genic
WBGene00168439	piRNA	genic
WBGene00169835	piRNA	genic
WBGene00168191	piRNA	genic
WBGene00049975	piRNA	genic
WBGene00048534	piRNA	genic
WBGene00168900	piRNA	genic
WBGene00173235	piRNA	genic
WBGene00045550	piRNA	genic
WBGene00048372	piRNA	genic
WBGene00046963	piRNA	genic
WBGene00174743	piRNA	genic
WBGene00045909	piRNA	genic
WBGene00174061	piRNA	genic
WBGene00171636	piRNA	genic
WBGene00166667	piRNA	genic
WBGene00168381	piRNA	genic
WBGene00165384	piRNA	genic
WBGene00020285	protein_coding	genic
WBGene00167502	piRNA	genic
WBGene00168988	piRNA	genic
WBGene00170358	piRNA	genic
WBGene00045731	piRNA	genic
WBGene00174041	piRNA	genic
WBGene00046411	piRNA	genic
WBGene00047771	piRNA	genic
WBGene00172846	piRNA	genic
WBGene00045563	piRNA	genic
WBGene00046247	piRNA	genic
WBGene00171740	piRNA	genic
WBGene00167192	piRNA	genic
WBGene00172748	piRNA	genic
WBGene00013783	protein_coding	genic
WBGene00171728	piRNA	genic
WBGene00166436	piRNA	genic
WBGene00173949	piRNA	genic
WBGene00049390	piRNA	genic
WBGene00172293	piRNA	genic
WBGene00167005	piRNA	genic
WBGene00169248	piRNA	genic
WBGene00173318	piRNA	genic
WBGene00046996	piRNA	genic
WBGene00171358	piRNA	genic
WBGene00174012	piRNA	genic
WBGene00050047	piRNA	genic
WBGene00048324	piRNA	genic
WBGene00174750	piRNA	genic
WBGene00048096	piRNA	genic
WBGene00171601	piRNA	genic
WBGene00169401	piRNA	genic
WBGene00173485	piRNA	genic
WBGene00047649	piRNA	genic
WBGene00165103	piRNA	genic
WBGene00174365	piRNA	genic
WBGene00168358	piRNA	genic
WBGene00166872	piRNA	genic
WBGene00045894	piRNA	genic
WBGene00168336	piRNA	genic
WBGene00173175	piRNA	genic
WBGene00049549	piRNA	genic
WBGene00046891	piRNA	genic
WBGene00049814	piRNA	genic
WBGene00173791	piRNA	genic
WBGene00173619	piRNA	genic
WBGene00167903	piRNA	genic
WBGene00046471	piRNA	genic
WBGene00173784	piRNA	genic
WBGene00048541	piRNA	genic
WBGene00166636	piRNA	genic
WBGene00168657	piRNA	genic
WBGene00174176	piRNA	genic
WBGene00166689	piRNA	genic
WBGene00047446	piRNA	genic
WBGene00174396	piRNA	genic
WBGene00050765	piRNA	genic
WBGene00174630	piRNA	genic
WBGene00050748	piRNA	genic
WBGene00167535	piRNA	genic
WBGene00049305	piRNA	genic
WBGene00050507	piRNA	genic
WBGene00172119	piRNA	genic
WBGene00172637	piRNA	genic
WBGene00050625	piRNA	genic
WBGene00168430	piRNA	genic
WBGene00048497	piRNA	genic
WBGene00048649	piRNA	genic
WBGene00165644	piRNA	genic
WBGene00171883	piRNA	genic
WBGene00167238	piRNA	genic
WBGene00165131	piRNA	genic
WBGene00166592	piRNA	genic
WBGene00170019	piRNA	genic
WBGene00171608	piRNA	genic
WBGene00170611	piRNA	genic
WBGene00171702	piRNA	genic
WBGene00173488	piRNA	genic
WBGene00013784	protein_coding	genic
WBGene00174849	piRNA	genic
WBGene00167386	piRNA	genic
WBGene00167243	piRNA	genic
WBGene00235305	protein_coding	genic
WBGene00235304	protein_coding	genic
WBGene00194672	protein_coding	genic
WBGene00013785	protein_coding	genic
WBGene00171488	piRNA	genic
WBGene00013786	protein_coding	genic
WBGene00014976	pseudogene	genic
WBGene00045128	protein_coding	genic
WBGene00013788	pseudogene	genic
WBGene00013790	protein_coding	genic
WBGene00170753	piRNA	genic
WBGene00013789	protein_coding	genic
WBGene00000184	protein_coding	genic
WBGene00013792	protein_coding	genic
WBGene00004402	protein_coding	genic
WBGene00165468	piRNA	genic
WBGene00172454	piRNA	genic
WBGene00169608	piRNA	genic
WBGene00167476	piRNA	genic
WBGene00170040	piRNA	genic
WBGene00170931	piRNA	genic
WBGene00050777	piRNA	genic
WBGene00077754	pseudogene	genic
WBGene00168886	piRNA	genic
WBGene00174342	piRNA	genic
WBGene00166007	piRNA	genic
WBGene00167653	piRNA	genic
WBGene00050619	piRNA	genic
WBGene00174414	piRNA	genic
WBGene00174064	piRNA	genic
WBGene00171180	piRNA	genic
WBGene00168162	piRNA	genic
WBGene00172978	piRNA	genic
WBGene00166548	piRNA	genic
WBGene00165772	piRNA	genic
WBGene00047322	piRNA	genic
WBGene00166923	piRNA	genic
WBGene00048309	piRNA	genic
WBGene00169340	piRNA	genic
WBGene00166983	piRNA	genic
WBGene00169218	piRNA	genic
WBGene00047253	piRNA	genic
WBGene00050643	piRNA	genic
WBGene00172807	piRNA	genic
WBGene00172883	piRNA	genic
WBGene00170754	piRNA	genic
WBGene00174368	piRNA	genic
WBGene00172673	piRNA	genic
WBGene00173088	piRNA	genic
WBGene00048517	piRNA	genic
WBGene00170347	piRNA	genic
WBGene00050817	piRNA	genic
WBGene00046217	piRNA	genic
WBGene00045717	piRNA	genic
WBGene00049505	piRNA	genic
WBGene00046900	piRNA	genic
WBGene00167943	piRNA	genic
WBGene00170470	piRNA	genic
WBGene00173616	piRNA	genic
WBGene00168981	piRNA	genic
WBGene00174846	piRNA	genic
WBGene00050153	piRNA	genic
WBGene00165985	piRNA	genic
WBGene00050846	piRNA	genic
WBGene00050634	piRNA	genic
WBGene00167490	piRNA	genic
WBGene00170000	piRNA	genic
WBGene00167366	piRNA	genic
WBGene00171395	piRNA	genic
WBGene00050138	piRNA	genic
WBGene00174413	piRNA	genic
WBGene00049842	piRNA	genic
WBGene00171171	piRNA	genic
WBGene00050056	piRNA	genic
WBGene00173255	piRNA	genic
WBGene00166268	piRNA	genic
WBGene00167558	piRNA	genic
WBGene00171013	piRNA	genic
WBGene00166359	piRNA	genic
WBGene00050083	piRNA	genic
WBGene00171362	piRNA	genic
WBGene00045566	piRNA	genic
WBGene00047955	piRNA	genic
WBGene00174716	piRNA	genic
WBGene00172411	piRNA	genic
WBGene00165555	piRNA	genic
WBGene00172989	piRNA	genic
WBGene00171511	piRNA	genic
WBGene00169050	piRNA	genic
WBGene00046484	piRNA	genic
WBGene00167493	piRNA	genic
WBGene00168717	piRNA	genic
WBGene00165353	piRNA	genic
WBGene00172295	piRNA	genic
WBGene00173467	piRNA	genic
WBGene00046211	piRNA	genic
WBGene00170775	piRNA	genic
WBGene00166515	piRNA	genic
WBGene00047483	piRNA	genic
WBGene00049643	piRNA	genic
WBGene00169289	piRNA	genic
WBGene00165474	piRNA	genic
WBGene00168680	piRNA	genic
WBGene00167070	piRNA	genic
WBGene00173454	piRNA	genic
WBGene00048933	piRNA	genic
WBGene00048595	piRNA	genic
WBGene00013791	protein_coding	genic
WBGene00173060	piRNA	genic
WBGene00167986	piRNA	genic
WBGene00049095	piRNA	genic
WBGene00173819	piRNA	genic
WBGene00046481	piRNA	genic
WBGene00169199	piRNA	genic
WBGene00174274	piRNA	genic
WBGene00172011	piRNA	genic
WBGene00049982	piRNA	genic
WBGene00048284	piRNA	genic
WBGene00171570	piRNA	genic
WBGene00170970	piRNA	genic
WBGene00170014	piRNA	genic
WBGene00169348	piRNA	genic
WBGene00172665	piRNA	genic
WBGene00170012	piRNA	genic
WBGene00050630	piRNA	genic
WBGene00047479	piRNA	genic
WBGene00170917	piRNA	genic
WBGene00170477	piRNA	genic
WBGene00173702	piRNA	genic
WBGene00169312	piRNA	genic
WBGene00173138	piRNA	genic
WBGene00167955	piRNA	genic
WBGene00166576	piRNA	genic
WBGene00004403	protein_coding	genic
WBGene00169784	piRNA	genic
WBGene00050254	piRNA	genic
WBGene00046674	piRNA	genic
WBGene00046323	piRNA	genic
WBGene00171133	piRNA	genic
WBGene00047858	piRNA	genic
WBGene00168229	piRNA	genic
WBGene00165361	piRNA	genic
WBGene00172096	piRNA	genic
WBGene00167231	piRNA	genic
WBGene00045685	piRNA	genic
WBGene00170027	piRNA	genic
WBGene00167645	piRNA	genic
WBGene00174142	piRNA	genic
WBGene00167775	piRNA	genic
WBGene00166284	piRNA	genic
WBGene00048401	piRNA	genic
WBGene00047431	piRNA	genic
WBGene00172102	piRNA	genic
WBGene00172601	piRNA	genic
WBGene00167116	piRNA	genic
WBGene00050868	piRNA	genic
WBGene00049950	piRNA	genic
WBGene00174697	piRNA	genic
WBGene00048381	piRNA	genic
WBGene00171380	piRNA	genic
WBGene00050420	piRNA	genic
WBGene00050740	piRNA	genic
WBGene00170229	piRNA	genic
WBGene00172318	piRNA	genic
WBGene00047549	piRNA	genic
WBGene00049873	piRNA	genic
WBGene00171389	piRNA	genic
WBGene00045315	pseudogene	genic
WBGene00166478	piRNA	genic
WBGene00173668	piRNA	genic
WBGene00013794	protein_coding	genic
WBGene00047740	piRNA	genic
WBGene00045800	piRNA	genic
WBGene00165409	piRNA	genic
WBGene00049780	piRNA	genic
WBGene00167879	piRNA	genic
WBGene00174300	piRNA	genic
WBGene00050519	piRNA	genic
WBGene00169394	piRNA	genic
WBGene00168007	piRNA	genic
WBGene00168211	piRNA	genic
WBGene00050611	piRNA	genic
WBGene00166777	piRNA	genic
WBGene00046214	piRNA	genic
WBGene00174348	piRNA	genic
WBGene00168634	piRNA	genic
WBGene00166396	piRNA	genic
WBGene00173178	piRNA	genic
WBGene00172482	piRNA	genic
WBGene00013795	protein_coding	genic
WBGene00169737	piRNA	genic
WBGene00166528	piRNA	genic
WBGene00171880	piRNA	genic
WBGene00048263	piRNA	genic
WBGene00165897	piRNA	genic
WBGene00050455	piRNA	genic
WBGene00166578	piRNA	genic
WBGene00171714	piRNA	genic
WBGene00168738	piRNA	genic
WBGene00048471	piRNA	genic
WBGene00166112	piRNA	genic
WBGene00165241	piRNA	genic
WBGene00171334	piRNA	genic
WBGene00047172	piRNA	genic
WBGene00046205	piRNA	genic
WBGene00049214	piRNA	genic
WBGene00166032	piRNA	genic
WBGene00049617	piRNA	genic
WBGene00174398	piRNA	genic
WBGene00048524	piRNA	genic
WBGene00046873	piRNA	genic
WBGene00049833	piRNA	genic
WBGene00049613	piRNA	genic
WBGene00048163	piRNA	genic
WBGene00172297	piRNA	genic
WBGene00047276	piRNA	genic
WBGene00172884	piRNA	genic
WBGene00047134	piRNA	genic
WBGene00168802	piRNA	genic
WBGene00173815	piRNA	genic
WBGene00167097	piRNA	genic
WBGene00174567	piRNA	genic
WBGene00172440	piRNA	genic
WBGene00174678	piRNA	genic
WBGene00046517	piRNA	genic
WBGene00170760	piRNA	genic
WBGene00164996	piRNA	genic
WBGene00169255	piRNA	genic
WBGene00046092	piRNA	genic
WBGene00174419	piRNA	genic
WBGene00013796	protein_coding	genic
WBGene00049248	piRNA	genic
WBGene00048708	piRNA	genic
WBGene00170304	piRNA	genic
WBGene00013797	protein_coding	genic
WBGene00167044	piRNA	genic
WBGene00048834	piRNA	genic
WBGene00050708	piRNA	genic
WBGene00048496	piRNA	genic
WBGene00049639	piRNA	genic
WBGene00167877	piRNA	genic
WBGene00049591	piRNA	genic
WBGene00173554	piRNA	genic
WBGene00169048	piRNA	genic
WBGene00013798	protein_coding	genic
WBGene00046439	piRNA	genic
WBGene00013799	protein_coding	genic
WBGene00174828	piRNA	genic
WBGene00169966	piRNA	genic
WBGene00167650	piRNA	genic
WBGene00050174	piRNA	genic
WBGene00174327	piRNA	genic
WBGene00165700	piRNA	genic
WBGene00171088	piRNA	genic
WBGene00048283	piRNA	genic
WBGene00172555	piRNA	genic
WBGene00171186	piRNA	genic
WBGene00050710	piRNA	genic
WBGene00046199	piRNA	genic
WBGene00046679	piRNA	genic
WBGene00050610	piRNA	genic
WBGene00050736	piRNA	genic
WBGene00166691	piRNA	genic
WBGene00169088	piRNA	genic
WBGene00168099	piRNA	genic
WBGene00167992	piRNA	genic
WBGene00172616	piRNA	genic
WBGene00046282	piRNA	genic
WBGene00173672	piRNA	genic
WBGene00167216	piRNA	genic
WBGene00046248	piRNA	genic
WBGene00050623	piRNA	genic
WBGene00050207	piRNA	genic
WBGene00047420	piRNA	genic
WBGene00172105	piRNA	genic
WBGene00174364	piRNA	genic
WBGene00170320	piRNA	genic
WBGene00166907	piRNA	genic
WBGene00166575	piRNA	genic
WBGene00046630	piRNA	genic
WBGene00166682	piRNA	genic
WBGene00013800	protein_coding	genic
WBGene00045762	piRNA	genic
WBGene00047337	piRNA	genic
WBGene00048246	piRNA	genic
WBGene00166145	piRNA	genic
WBGene00047073	piRNA	genic
WBGene00050116	piRNA	genic
WBGene00173865	piRNA	genic
WBGene00168313	piRNA	genic
WBGene00045280	pseudogene	genic
WBGene00168407	piRNA	genic
WBGene00013815	protein_coding	genic
WBGene00174212	piRNA	genic
WBGene00171060	piRNA	genic
WBGene00167361	piRNA	genic
WBGene00047710	piRNA	genic
WBGene00172761	piRNA	genic
WBGene00172948	piRNA	genic
WBGene00219332	protein_coding	genic
WBGene00170128	piRNA	genic
WBGene00174573	piRNA	genic
WBGene00048150	piRNA	genic
WBGene00194957	protein_coding	genic
WBGene00165824	piRNA	genic
WBGene00050468	piRNA	genic
WBGene00171560	piRNA	genic
WBGene00049346	piRNA	genic
WBGene00174841	piRNA	genic
WBGene00048039	piRNA	genic
WBGene00013801	protein_coding	genic
WBGene00172629	piRNA	genic
WBGene00171825	piRNA	genic
WBGene00166712	piRNA	genic
WBGene00169103	piRNA	genic
WBGene00166903	piRNA	genic
WBGene00048053	piRNA	genic
WBGene00049897	piRNA	genic
WBGene00049411	piRNA	genic
WBGene00045974	piRNA	genic
WBGene00047642	piRNA	genic
WBGene00046177	piRNA	genic
WBGene00049556	piRNA	genic
WBGene00013802	protein_coding	genic
WBGene00167452	piRNA	genic
WBGene00167479	piRNA	genic
WBGene00013803	protein_coding	genic
WBGene00004914	protein_coding	genic
WBGene00013814	protein_coding	genic
WBGene00013804	protein_coding	genic
WBGene00194802	miRNA	genic
WBGene00013806	protein_coding	genic
WBGene00013805	protein_coding	genic
WBGene00013807	protein_coding	genic
WBGene00013808	protein_coding	genic
WBGene00000889	protein_coding	genic
WBGene00013809	protein_coding	genic
WBGene00006698	protein_coding	genic
WBGene00200927	ncRNA	genic
WBGene00045155	snoRNA	genic
WBGene00006405	protein_coding	genic
WBGene00048722	piRNA	genic
WBGene00169356	piRNA	genic
WBGene00045972	piRNA	genic
WBGene00165554	piRNA	genic
WBGene00173079	piRNA	genic
WBGene00165469	piRNA	genic
WBGene00013810	protein_coding	genic
WBGene00173886	piRNA	genic
WBGene00013811	protein_coding	genic
WBGene00174435	piRNA	genic
WBGene00166875	piRNA	genic
WBGene00048447	piRNA	genic
WBGene00167014	piRNA	genic
WBGene00166343	piRNA	genic
WBGene00167764	piRNA	genic
WBGene00045043	pseudogene	genic
WBGene00168809	piRNA	genic
WBGene00013812	protein_coding	genic
WBGene00168748	piRNA	genic
WBGene00170155	piRNA	genic
WBGene00170902	piRNA	genic
WBGene00174708	piRNA	genic
WBGene00165330	piRNA	genic
WBGene00047928	piRNA	genic
WBGene00170670	piRNA	genic
WBGene00173386	piRNA	genic
WBGene00165804	piRNA	genic
WBGene00045559	piRNA	genic
WBGene00048973	piRNA	genic
WBGene00048500	piRNA	genic
WBGene00166175	piRNA	genic
WBGene00174809	piRNA	genic
WBGene00168923	piRNA	genic
WBGene00169002	piRNA	genic
WBGene00046521	piRNA	genic
WBGene00049196	piRNA	genic
WBGene00050855	piRNA	genic
WBGene00046400	piRNA	genic
WBGene00165805	piRNA	genic
WBGene00170858	piRNA	genic
WBGene00047283	piRNA	genic
WBGene00167002	piRNA	genic
WBGene00050766	piRNA	genic
WBGene00049528	piRNA	genic
WBGene00047156	piRNA	genic
WBGene00047338	piRNA	genic
WBGene00047507	piRNA	genic
WBGene00169830	piRNA	genic
WBGene00174397	piRNA	genic
WBGene00047746	piRNA	genic
WBGene00166367	piRNA	genic
WBGene00170486	piRNA	genic
WBGene00169068	piRNA	genic
WBGene00048913	piRNA	genic
WBGene00174546	piRNA	genic
WBGene00046639	piRNA	genic
WBGene00174369	piRNA	genic
WBGene00004819	protein_coding	genic
WBGene00172905	piRNA	genic
WBGene00166718	piRNA	genic
WBGene00050508	piRNA	genic
WBGene00004815	protein_coding	genic
WBGene00166846	piRNA	genic
WBGene00167606	piRNA	genic
WBGene00174068	piRNA	genic
WBGene00004814	protein_coding	genic
WBGene00219861	ncRNA	genic
WBGene00165042	piRNA	genic
WBGene00047352	piRNA	genic
WBGene00004818	protein_coding	genic
WBGene00165153	piRNA	genic
WBGene00023259	pseudogene	genic
WBGene00050298	piRNA	genic
WBGene00048038	piRNA	genic
WBGene00045534	piRNA	genic
WBGene00170036	piRNA	genic
WBGene00048798	piRNA	genic
WBGene00048807	piRNA	genic
WBGene00046376	piRNA	genic
WBGene00048120	piRNA	genic
WBGene00046145	piRNA	genic
WBGene00048803	piRNA	genic
WBGene00165745	piRNA	genic
WBGene00173951	piRNA	genic
WBGene00050012	piRNA	genic
WBGene00166619	piRNA	genic
WBGene00048670	piRNA	genic
WBGene00171743	piRNA	genic
WBGene00016877	protein_coding	genic
WBGene00167697	piRNA	genic
WBGene00168904	piRNA	genic
WBGene00048621	piRNA	genic
WBGene00174386	piRNA	genic
WBGene00048211	piRNA	genic
WBGene00048442	piRNA	genic
WBGene00046198	piRNA	genic
WBGene00174182	piRNA	genic
WBGene00169081	piRNA	genic
WBGene00047874	piRNA	genic
WBGene00170148	piRNA	genic
WBGene00168168	piRNA	genic
WBGene00000711	protein_coding	genic
WBGene00045797	piRNA	genic
WBGene00048234	piRNA	genic
WBGene00046715	piRNA	genic
WBGene00049452	piRNA	genic
WBGene00047270	piRNA	genic
WBGene00174826	piRNA	genic
WBGene00169680	piRNA	genic
WBGene00173246	piRNA	genic
WBGene00046039	piRNA	genic
WBGene00166878	piRNA	genic
WBGene00050253	piRNA	genic
WBGene00050608	piRNA	genic
WBGene00166126	piRNA	genic
WBGene00046034	piRNA	genic
WBGene00016875	protein_coding	genic
WBGene00174576	piRNA	genic
WBGene00167253	piRNA	genic
WBGene00169921	piRNA	genic
WBGene00167023	piRNA	genic
WBGene00167197	piRNA	genic
WBGene00171124	piRNA	genic
WBGene00174036	piRNA	genic
WBGene00165599	piRNA	genic
WBGene00171121	piRNA	genic
WBGene00171918	piRNA	genic
WBGene00167607	piRNA	genic
WBGene00174360	piRNA	genic
WBGene00001460	protein_coding	genic
WBGene00046720	piRNA	genic
WBGene00170510	piRNA	genic
WBGene00047812	piRNA	genic
WBGene00171842	piRNA	genic
WBGene00171361	piRNA	genic
WBGene00172068	piRNA	genic
WBGene00172584	piRNA	genic
WBGene00166583	piRNA	genic
WBGene00046667	piRNA	genic
WBGene00174105	piRNA	genic
WBGene00172063	piRNA	genic
WBGene00166586	piRNA	genic
WBGene00174885	piRNA	genic
WBGene00166407	piRNA	genic
WBGene00167086	piRNA	genic
WBGene00201934	ncRNA	genic
WBGene00048505	piRNA	genic
WBGene00171120	piRNA	genic
WBGene00171143	piRNA	genic
WBGene00167887	piRNA	genic
WBGene00048156	piRNA	genic
WBGene00171439	piRNA	genic
WBGene00016879	protein_coding	genic
WBGene00169449	piRNA	genic
WBGene00050167	piRNA	genic
WBGene00172941	piRNA	genic
WBGene00048691	piRNA	genic
WBGene00171007	piRNA	genic
WBGene00167885	piRNA	genic
WBGene00165712	piRNA	genic
WBGene00166351	piRNA	genic
WBGene00047237	piRNA	genic
WBGene00174201	piRNA	genic
WBGene00050579	piRNA	genic
WBGene00169062	piRNA	genic
WBGene00174533	piRNA	genic
WBGene00166988	piRNA	genic
WBGene00047326	piRNA	genic
WBGene00048256	piRNA	genic
WBGene00048625	piRNA	genic
WBGene00172527	piRNA	genic
WBGene00045627	piRNA	genic
WBGene00048365	piRNA	genic
WBGene00173688	piRNA	genic
WBGene00170170	piRNA	genic
WBGene00171491	piRNA	genic
WBGene00046280	piRNA	genic
WBGene00174845	piRNA	genic
WBGene00050002	piRNA	genic
WBGene00165503	piRNA	genic
WBGene00046756	piRNA	genic
WBGene00047866	piRNA	genic
WBGene00171424	piRNA	genic
WBGene00174166	piRNA	genic
WBGene00169244	piRNA	genic
WBGene00173487	piRNA	genic
WBGene00169386	piRNA	genic
WBGene00165797	piRNA	genic
WBGene00047013	piRNA	genic
WBGene00047033	piRNA	genic
WBGene00173308	piRNA	genic
WBGene00171112	piRNA	genic
WBGene00045952	piRNA	genic
WBGene00169577	piRNA	genic
WBGene00170380	piRNA	genic
WBGene00049074	piRNA	genic
WBGene00169546	piRNA	genic
WBGene00169605	piRNA	genic
WBGene00165091	piRNA	genic
WBGene00050562	piRNA	genic
WBGene00172646	piRNA	genic
WBGene00168697	piRNA	genic
WBGene00170487	piRNA	genic
WBGene00048547	piRNA	genic
WBGene00050633	piRNA	genic
WBGene00168509	piRNA	genic
WBGene00174475	piRNA	genic
WBGene00049362	piRNA	genic
WBGene00165438	piRNA	genic
WBGene00168040	piRNA	genic
WBGene00171281	piRNA	genic
WBGene00046558	piRNA	genic
WBGene00173899	piRNA	genic
WBGene00165154	piRNA	genic
WBGene00165576	piRNA	genic
WBGene00172255	piRNA	genic
WBGene00170824	piRNA	genic
WBGene00167872	piRNA	genic
WBGene00169965	piRNA	genic
WBGene00170008	piRNA	genic
WBGene00168947	piRNA	genic
WBGene00174092	piRNA	genic
WBGene00165538	piRNA	genic
WBGene00172712	piRNA	genic
WBGene00049938	piRNA	genic
WBGene00049804	piRNA	genic
WBGene00049333	piRNA	genic
WBGene00172630	piRNA	genic
WBGene00172217	piRNA	genic
WBGene00171222	piRNA	genic
WBGene00173645	piRNA	genic
WBGene00050629	piRNA	genic
WBGene00013779	protein_coding	genic
WBGene00046680	piRNA	genic
WBGene00048654	piRNA	genic
WBGene00219490	ncRNA	genic
WBGene00171020	piRNA	genic
WBGene00174263	piRNA	genic
WBGene00219634	lincRNA	genic
WBGene00049811	piRNA	genic
WBGene00172660	piRNA	genic
WBGene00050335	piRNA	genic
WBGene00048254	piRNA	genic
WBGene00013781	protein_coding	genic
WBGene00171427	piRNA	genic
WBGene00167124	piRNA	genic
WBGene00047728	piRNA	genic
WBGene00050290	piRNA	genic
WBGene00174380	piRNA	genic
WBGene00173223	piRNA	genic
WBGene00047462	piRNA	genic
WBGene00013782	protein_coding	genic
WBGene00201659	ncRNA	genic
WBGene00046188	piRNA	genic
WBGene00173038	piRNA	genic
WBGene00048642	piRNA	genic
WBGene00165097	piRNA	genic
WBGene00173769	piRNA	genic
WBGene00169406	piRNA	genic
WBGene00169053	piRNA	genic
WBGene00168052	piRNA	genic
WBGene00174923	piRNA	genic
WBGene00047103	piRNA	genic
WBGene00170885	piRNA	genic
WBGene00048844	piRNA	genic
WBGene00173691	piRNA	genic
WBGene00166246	piRNA	genic
WBGene00173458	piRNA	genic
WBGene00170233	piRNA	genic
WBGene00168530	piRNA	genic
WBGene00170083	piRNA	genic
WBGene00171198	piRNA	genic
WBGene00168762	piRNA	genic
WBGene00166097	piRNA	genic
WBGene00166516	piRNA	genic
WBGene00167665	piRNA	genic
WBGene00047739	piRNA	genic
WBGene00172282	piRNA	genic
WBGene00167353	piRNA	genic
WBGene00049405	piRNA	genic
WBGene00168740	piRNA	genic
WBGene00173727	piRNA	genic
WBGene00047510	piRNA	genic
WBGene00048336	piRNA	genic
WBGene00047742	piRNA	genic
WBGene00045641	piRNA	genic
WBGene00172775	piRNA	genic
WBGene00171991	piRNA	genic
WBGene00174377	piRNA	genic
WBGene00045790	piRNA	genic
WBGene00168833	piRNA	genic
WBGene00046289	piRNA	genic
WBGene00013995	protein_coding	genic
WBGene00174136	piRNA	genic
WBGene00014986	pseudogene	genic
WBGene00174677	piRNA	genic
WBGene00166179	piRNA	genic
WBGene00165533	piRNA	genic
WBGene00169066	piRNA	genic
WBGene00165421	piRNA	genic
WBGene00013996	protein_coding	genic
WBGene00048071	piRNA	genic
WBGene00050031	piRNA	genic
WBGene00174148	piRNA	genic
WBGene00049527	piRNA	genic
WBGene00165087	piRNA	genic
WBGene00048493	piRNA	genic
WBGene00167605	piRNA	genic
WBGene00168424	piRNA	genic
WBGene00050082	piRNA	genic
WBGene00171177	piRNA	genic
WBGene00013997	protein_coding	genic
WBGene00199322	ncRNA	genic
WBGene00013998	protein_coding	genic
WBGene00013999	protein_coding	genic
WBGene00014000	protein_coding	genic
WBGene00049848	piRNA	genic
WBGene00166540	piRNA	genic
WBGene00046065	piRNA	genic
WBGene00166506	piRNA	genic
WBGene00047727	piRNA	genic
WBGene00174712	piRNA	genic
WBGene00170030	piRNA	genic
WBGene00044244	protein_coding	genic
WBGene00169079	piRNA	genic
WBGene00006229	protein_coding	genic
WBGene00174502	piRNA	genic
WBGene00200565	ncRNA	genic
WBGene00000224	protein_coding	genic
WBGene00001606	protein_coding	genic
WBGene00009155	protein_coding	genic
WBGene00009156	protein_coding	genic
WBGene00219916	ncRNA	genic
WBGene00002005	protein_coding	genic
WBGene00219917	snoRNA	genic
WBGene00012128	protein_coding	genic
WBGene00044067	protein_coding	genic
WBGene00012130	protein_coding	genic
WBGene00012131	protein_coding	genic
WBGene00012132	protein_coding	genic
WBGene00012133	pseudogene	genic
WBGene00012134	protein_coding	genic
WBGene00012135	protein_coding	genic
WBGene00045326	miRNA	genic
WBGene00004908	protein_coding	genic
WBGene00185097	protein_coding	genic
WBGene00008192	pseudogene	genic
WBGene00008193	pseudogene	genic
WBGene00008194	protein_coding	genic
WBGene00165955	piRNA	genic
WBGene00008195	protein_coding	genic
WBGene00008196	protein_coding	genic
WBGene00008197	protein_coding	genic
WBGene00008204	protein_coding	genic
WBGene00008198	protein_coding	genic
WBGene00171582	piRNA	genic
WBGene00008200	protein_coding	genic
WBGene00008199	protein_coding	genic
WBGene00166011	piRNA	genic
WBGene00189993	protein_coding	genic
WBGene00008201	protein_coding	genic
WBGene00201341	ncRNA	genic
WBGene00008202	protein_coding	genic
WBGene00173757	piRNA	genic
WBGene00008203	protein_coding	genic
WBGene00007820	protein_coding	genic
WBGene00167596	piRNA	genic
WBGene00169283	piRNA	genic
